image_name,r_mean,g_mean,b_mean,h_mean,s_mean,v_mean,brown_ratio,yellow_ratio,dark_ratio,contrast,energy,homogeneity,correlation,maladie_id
leaf spot306_.jpg,143.5564,146.4881,73.5227,30.598,135.7821,154.0858,0.0865,0.0735,0.0,111.7353,0.0208,0.177,0.9391,3
leaf spot307_.jpg,139.4013,135.5895,69.2542,28.6702,141.1634,147.8688,0.1047,0.0471,0.001,125.3861,0.0169,0.1908,0.9587,3
leaf spot308_.jpg,146.9922,139.7274,67.1387,27.3824,149.5934,152.4942,0.1332,0.078,0.0007,183.2103,0.0157,0.1725,0.9536,3
leaf spot309_.jpg,151.7412,145.9604,90.8289,28.2346,112.0941,154.7962,0.1963,0.0062,0.0,31.9701,0.0257,0.2842,0.9904,3
leaf spot30_.jpg,176.534,183.4305,179.4367,90.6885,45.6473,194.0603,0.0045,0.0023,0.0008,145.186,0.0362,0.3605,0.9716,3
leaf spot310_.jpg,122.5188,126.3207,72.0448,32.7126,123.212,129.4177,0.0354,0.006,0.0066,62.816,0.021,0.2496,0.9857,3
leaf spot311_.jpg,142.1606,148.1376,94.0565,33.5324,100.7976,149.239,0.0075,0.0147,0.0081,25.2349,0.0215,0.2767,0.9935,3
leaf spot312_.jpg,96.6571,103.6433,39.5409,32.7384,168.4571,110.4046,0.0716,0.0063,0.0062,106.7726,0.0252,0.2114,0.9325,3
leaf spot313_.jpg,133.5608,150.125,38.8961,34.5227,186.2912,151.8779,0.0266,0.391,0.0007,14.0293,0.0368,0.3951,0.9942,3
leaf spot314_.jpg,159.335,140.4275,70.4906,23.903,149.4403,162.7691,0.2649,0.0883,0.0001,414.7407,0.0151,0.1543,0.8339,3
leaf spot315_.jpg,147.3739,127.1078,63.6331,22.5406,150.9543,149.923,0.2855,0.1097,0.0,83.8667,0.0189,0.1909,0.9757,3
leaf spot316_.jpg,141.6608,120.2772,60.1699,21.9025,152.8721,144.0075,0.2829,0.0859,0.0,90.3036,0.018,0.181,0.9736,3
leaf spot317_.jpg,146.5327,126.9065,64.7887,22.7342,149.3309,148.8917,0.2577,0.079,0.0003,124.0655,0.0162,0.1567,0.9669,3
leaf spot318_.jpg,143.401,132.4988,65.105,25.6717,149.2762,149.7077,0.2285,0.1099,0.0,86.7601,0.0214,0.213,0.9731,3
leaf spot319_.jpg,143.5283,139.6047,65.7948,28.242,150.0272,152.0842,0.1631,0.1406,0.0,85.4923,0.0221,0.2194,0.9716,3
leaf spot31_.jpg,176.534,183.4305,179.4367,90.6885,45.6473,194.0603,0.0045,0.0023,0.0008,145.186,0.0362,0.3605,0.9716,3
leaf spot320_.jpg,131.1706,130.5086,53.5139,29.4898,162.9126,140.6721,0.1133,0.1193,0.0012,159.6183,0.0164,0.1674,0.9436,3
leaf spot321_.jpg,132.0174,131.2199,53.908,29.4582,163.0086,141.611,0.1184,0.118,0.0006,154.4428,0.0163,0.1662,0.9459,3
leaf spot322_.jpg,139.7968,147.3456,67.4932,32.6023,148.7225,151.112,0.034,0.0763,0.0002,105.1789,0.0187,0.2004,0.9709,3
leaf spot323_.jpg,134.0059,142.5827,65.9303,33.0595,145.4586,145.1044,0.0122,0.053,0.0014,195.7069,0.0183,0.1908,0.9339,3
leaf spot324_.jpg,113.4999,121.7112,97.7532,63.971,87.7532,126.6469,0.0007,0.0,0.0014,24.872,0.0413,0.4215,0.9957,3
leaf spot325_.jpg,108.2806,115.0743,96.1176,66.6957,82.9703,120.265,0.0005,0.0,0.0182,26.0294,0.0402,0.4198,0.9956,3
leaf spot326_.jpg,153.8337,155.8985,153.596,95.662,64.4701,168.6567,0.001,0.0,0.0075,223.5073,0.0551,0.3409,0.9692,3
leaf spot327_.jpg,125.5471,135.2121,63.0043,33.7842,143.0193,138.6294,0.0636,0.0236,0.0,69.7751,0.0226,0.2115,0.9533,3
leaf spot328_.jpg,113.9239,129.2808,59.1779,36.3446,145.2626,130.6527,0.0323,0.0104,0.0,11.3786,0.0466,0.4584,0.9928,3
leaf spot329_.jpg,113.672,129.0595,60.3724,36.5441,143.1215,130.309,0.0283,0.0105,0.0,15.0674,0.0427,0.4394,0.9917,3
leaf spot32_.jpg,175.891,190.8899,146.3574,58.3547,77.0998,193.4783,0.001,0.0058,0.0,30.4752,0.0943,0.4599,0.9944,3
leaf spot330_.jpg,130.6727,144.4152,82.0148,37.5204,122.0917,145.7454,0.0096,0.0119,0.0,15.8765,0.0391,0.4373,0.9953,3
leaf spot331_.jpg,116.9558,154.6322,86.2831,48.1539,117.896,155.1268,0.0,0.024,0.0043,110.184,0.025,0.2529,0.9452,3
leaf spot332_.jpg,110.0359,146.9106,69.9594,44.4823,139.3532,147.0331,0.0009,0.0002,0.0384,107.6891,0.024,0.2317,0.9622,3
leaf spot333_.jpg,128.445,167.4984,78.6309,43.2303,138.7087,167.6338,0.0001,0.0022,0.0005,18.0831,0.0338,0.3527,0.9852,3
leaf spot334_.jpg,119.4416,158.2208,74.6625,43.9099,139.0448,158.2678,0.0001,0.0005,0.0057,33.7662,0.0296,0.2933,0.9776,3
leaf spot335_.jpg,103.6198,128.5222,72.9744,41.867,117.857,129.4433,0.0019,0.0,0.0389,55.1446,0.0207,0.2487,0.9841,3
leaf spot336_.jpg,113.4141,138.9972,78.4098,41.3911,118.9126,140.0529,0.0097,0.0003,0.0332,77.9125,0.0218,0.2459,0.9782,3
leaf spot337_.jpg,110.1151,141.2281,88.431,48.0116,101.9925,141.6153,0.001,0.0,0.0069,85.324,0.0208,0.2106,0.9619,3
leaf spot338_.jpg,110.5597,141.4028,93.6485,49.1753,92.8363,142.082,0.0005,0.0001,0.0325,82.3086,0.0236,0.2201,0.9657,3
leaf spot339_.jpg,116.326,128.7305,81.0712,33.7908,104.8832,135.2441,0.0106,0.0026,0.0102,153.725,0.0177,0.1854,0.9507,3
leaf spot33_.jpg,175.891,190.8899,146.3574,58.3547,77.0998,193.4783,0.001,0.0058,0.0,30.4752,0.0943,0.4599,0.9944,3
leaf spot340_.jpg,141.9319,170.7706,75.9634,37.8686,144.3867,173.1991,0.0115,0.0564,0.0,43.5356,0.0277,0.2664,0.9669,3
leaf spot341_.jpg,105.6171,147.1323,80.9399,49.3479,117.8378,147.5785,0.0007,0.0009,0.0043,27.3472,0.0379,0.3582,0.9787,3
leaf spot342_.jpg,109.4355,153.2452,72.1746,47.2616,137.6398,153.3823,0.0004,0.0033,0.0002,23.2185,0.0343,0.3327,0.9787,3
leaf spot343_.jpg,131.657,159.2181,84.3156,43.3172,126.65,161.9622,0.0045,0.0251,0.0035,17.4967,0.0336,0.3847,0.9913,3
leaf spot344_.jpg,110.2436,142.8278,94.1036,51.4787,94.5669,142.9275,0.0002,0.0,0.0076,51.6888,0.0247,0.2339,0.9729,3
leaf spot345_.jpg,110.019,138.5289,89.0236,45.6997,97.4696,140.6553,0.0077,0.0049,0.0127,33.1949,0.0325,0.282,0.9847,3
leaf spot346_.jpg,120.1878,151.7248,65.1461,41.1379,148.9888,152.0106,0.0024,0.0781,0.0399,138.0713,0.0173,0.1684,0.9679,3
leaf spot347_.jpg,130.8391,149.6152,82.7987,37.2675,121.6559,151.6492,0.0048,0.0,0.025,25.1319,0.0288,0.3248,0.9948,3
leaf spot348_.jpg,112.8087,140.7892,84.1805,45.0278,107.0349,141.2265,0.002,0.0007,0.0219,44.1351,0.0245,0.274,0.9827,3
leaf spot349_.jpg,128.5155,152.8663,99.7756,43.4139,96.6334,155.1435,0.0134,0.0003,0.0147,272.9822,0.0183,0.1568,0.8708,3
leaf spot34_.jpg,170.9114,188.0457,148.8148,51.8927,66.4525,189.0652,0.0,0.0003,0.0,18.8058,0.1187,0.4628,0.9962,3
leaf spot350_.jpg,124.9728,157.0853,97.642,47.2349,103.9483,157.2989,0.0001,0.0004,0.0,151.7897,0.0166,0.1582,0.9655,3
leaf spot351_.jpg,116.108,147.1114,70.6821,40.9682,135.6204,148.1732,0.0074,0.013,0.0112,71.396,0.0209,0.2282,0.9703,3
leaf spot352_.jpg,122.5416,173.4744,57.4444,43.3211,172.1478,173.5585,0.0,0.0317,0.0,21.6103,0.034,0.2712,0.974,3
leaf spot354_.jpg,124.7494,170.2791,76.9124,43.2488,139.1081,171.8228,0.0,0.0125,0.0006,48.297,0.0323,0.2776,0.9507,3
leaf spot355_.jpg,115.3908,140.2107,101.9336,45.6684,83.4983,144.5208,0.0001,0.0001,0.0,33.8896,0.0289,0.3046,0.9835,3
leaf spot356_.jpg,126.2402,156.0145,74.6198,45.1866,142.1442,157.5058,0.0263,0.0244,0.0,40.614,0.0324,0.3834,0.9844,3
leaf spot357_.jpg,113.4959,167.098,67.9152,47.2481,153.9217,167.1974,0.0006,0.0172,0.0,33.7359,0.0278,0.2771,0.9782,3
leaf spot358_.jpg,112.2685,166.0787,68.8907,47.5682,151.8885,166.2551,0.0006,0.015,0.0,39.1718,0.0251,0.2501,0.9779,3
leaf spot359_.jpg,97.7995,132.4991,93.9799,57.9475,84.9257,132.7259,0.0002,0.0,0.0006,98.9636,0.0192,0.1707,0.9525,3
leaf spot35_.jpg,170.9114,188.0457,148.8148,51.8927,66.4525,189.0652,0.0,0.0003,0.0,18.8058,0.1187,0.4628,0.9962,3
leaf spot360_.jpg,111.1169,134.4545,88.5167,42.9367,96.5054,137.1968,0.0008,0.0015,0.0202,108.1915,0.0199,0.2292,0.9709,3
leaf spot361_.jpg,93.3854,117.6451,69.5844,41.8864,109.1237,119.5398,0.0014,0.0022,0.0745,100.513,0.0204,0.2306,0.9671,3
leaf spot362_.jpg,108.0225,138.292,93.6714,45.5353,91.8878,141.5019,0.0015,0.0,0.0129,26.387,0.0305,0.3074,0.9895,3
leaf spot363_.jpg,126.0604,155.4657,84.0519,41.4165,122.3557,156.7461,0.0061,0.0177,0.0148,513.7553,0.0126,0.1014,0.8383,3
leaf spot364_.jpg,105.8641,127.2496,90.3873,45.411,85.6666,130.0627,0.0026,0.0,0.0262,64.3788,0.0211,0.2339,0.9785,3
leaf spot365_.jpg,134.8189,158.7258,98.9707,41.0035,106.7951,162.3246,0.0076,0.0244,0.0011,125.012,0.0184,0.1915,0.9751,3
leaf spot366_.jpg,130.0658,158.7181,90.5425,41.6063,117.2403,161.4855,0.0074,0.0031,0.0201,130.6147,0.0229,0.2163,0.9514,3
leaf spot367_.jpg,149.3383,174.672,91.5955,39.222,122.9176,176.5774,0.0069,0.0034,0.0003,109.284,0.029,0.2598,0.9541,3
leaf spot368_.jpg,108.6252,125.9706,97.1625,48.0227,70.7485,128.0514,0.003,0.0012,0.0567,85.3301,0.0226,0.2808,0.9798,3
leaf spot369_.jpg,115.9968,139.7953,78.8989,46.095,115.0661,140.1742,0.0013,0.0714,0.0,63.469,0.0261,0.3057,0.9775,3
leaf spot36_.jpg,177.9398,193.5941,157.9035,49.5408,62.1009,195.1299,0.0023,0.0019,0.0,34.357,0.1487,0.4815,0.9947,3
leaf spot370_.jpg,127.5646,155.7824,100.4706,44.7617,95.8701,156.8212,0.0006,0.0,0.0025,48.1142,0.0248,0.3098,0.9855,3
leaf spot371_.jpg,97.2738,128.0581,75.3174,46.7076,111.3023,128.7458,0.0001,0.0004,0.0308,58.1682,0.0241,0.2928,0.9832,3
leaf spot372_.jpg,104.8872,129.0164,75.0019,41.3836,111.3254,130.6807,0.0005,0.0018,0.0258,99.8072,0.0219,0.2857,0.9752,3
leaf spot373_.jpg,117.81,137.9026,87.5511,43.3037,100.2958,139.8551,0.0007,0.0175,0.0488,209.7051,0.018,0.2262,0.9571,3
leaf spot374_.jpg,108.8224,149.9722,84.343,53.0471,122.6216,150.9115,0.0,0.0054,0.0019,67.1411,0.0245,0.3007,0.9779,3
leaf spot375_.jpg,119.2923,146.7391,97.8345,49.9153,95.635,147.4975,0.0031,0.0046,0.0,83.9507,0.029,0.3254,0.9732,3
leaf spot376_.jpg,123.9807,139.526,55.9296,35.0256,160.2395,144.4034,0.0354,0.0392,0.0,57.9671,0.0299,0.2779,0.9615,3
leaf spot377_.jpg,132.877,122.0625,67.8164,26.973,136.5387,141.4616,0.2331,0.0021,0.0,30.7284,0.0283,0.3161,0.9828,3
leaf spot378_.jpg,132.877,122.0625,67.8164,26.973,136.5387,141.4616,0.2331,0.0021,0.0,30.7284,0.0283,0.3161,0.9828,3
leaf spot379_.jpg,109.3471,131.5705,84.0793,45.2594,103.1668,131.7134,0.0015,0.0026,0.0374,150.483,0.0157,0.1713,0.9632,3
leaf spot37_.jpg,177.9398,193.5941,157.9035,49.5408,62.1009,195.1299,0.0023,0.0019,0.0,34.357,0.1487,0.4815,0.9947,3
leaf spot380_.jpg,103.802,123.1074,81.8347,45.187,101.6556,124.9424,0.0132,0.0001,0.0545,159.3327,0.0138,0.1434,0.9694,3
leaf spot381_.jpg,125.5973,142.4021,75.4639,36.764,128.0694,144.9263,0.02,0.0154,0.0426,106.9741,0.015,0.1523,0.9756,3
leaf spot382_.jpg,139.9654,155.8578,81.2061,35.4121,128.0863,159.3927,0.0373,0.0323,0.0078,90.9569,0.0192,0.2086,0.9739,3
leaf spot383_.jpg,132.3419,167.4394,66.4033,41.271,154.974,168.1473,0.0032,0.1824,0.0001,93.7352,0.0198,0.2333,0.9715,3
leaf spot384_.jpg,114.1924,136.2749,69.7722,39.1836,135.3861,138.7173,0.0139,0.0087,0.0199,136.9534,0.0172,0.1779,0.9651,3
leaf spot385_.jpg,98.0567,144.0589,103.1808,65.3048,105.3951,145.0587,0.0002,0.003,0.0,59.0267,0.0243,0.2614,0.9786,3
leaf spot386_.jpg,102.3255,146.956,96.7341,60.0887,100.5132,147.0972,0.0,0.0103,0.0,22.0826,0.0353,0.3422,0.9868,3
leaf spot387_.jpg,123.6825,168.155,111.8761,59.2882,101.35,168.4691,0.0,0.0032,0.0,17.7996,0.0348,0.3486,0.9918,3
leaf spot388_.jpg,114.9685,155.0445,103.0342,57.2239,103.3552,155.687,0.0006,0.0043,0.0,39.2987,0.0262,0.2882,0.9872,3
leaf spot389_.jpg,103.1516,141.7401,85.776,50.3213,109.3019,142.9468,0.0001,0.0004,0.0,35.2902,0.0403,0.3895,0.9801,3
leaf spot38_.jpg,189.761,204.9131,166.4947,31.9115,58.4062,205.7595,0.0007,0.0031,0.0,37.8855,0.314,0.5146,0.9925,3
leaf spot390_.jpg,131.6009,150.8202,78.0047,40.0663,122.0987,155.2735,0.0057,0.1485,0.0011,107.6128,0.0172,0.1989,0.9738,3
leaf spot391_.jpg,117.979,137.738,105.4664,49.4487,92.427,145.7226,0.0051,0.0022,0.0,163.9044,0.0218,0.2389,0.9374,3
leaf spot392_.jpg,152.0395,155.137,120.2645,38.4553,77.9308,168.0065,0.025,0.0004,0.0,182.8177,0.0136,0.1438,0.9617,3
leaf spot393_.jpg,110.633,120.0921,108.0301,69.7025,72.0542,129.1757,0.0099,0.0003,0.0001,33.1723,0.0251,0.2892,0.9928,3
leaf spot394_.jpg,127.4916,131.443,109.0964,45.1791,73.3372,142.8239,0.0075,0.0,0.0035,66.6369,0.0194,0.206,0.9742,3
leaf spot395_.jpg,121.5181,129.5832,83.348,35.0943,105.3425,134.5859,0.0247,0.011,0.0104,98.1702,0.0162,0.1924,0.9794,3
leaf spot396_.jpg,81.5564,95.0233,62.6569,45.3873,100.9222,97.1465,0.0097,0.0056,0.219,130.2294,0.022,0.2111,0.9726,3
leaf spot397_.jpg,87.0371,99.1657,70.0507,45.531,91.9674,100.8762,0.0029,0.0011,0.2488,136.8367,0.0227,0.2342,0.9793,3
leaf spot398_.jpg,103.0689,117.077,79.6745,41.243,93.6321,119.6368,0.007,0.0001,0.1084,141.8993,0.0156,0.1769,0.9736,3
leaf spot399_.jpg,99.4187,109.9999,79.7956,40.1233,83.6191,112.635,0.004,0.0,0.1495,265.601,0.0151,0.176,0.9506,3
leaf spot39_.jpg,189.761,204.9131,166.4947,31.9115,58.4062,205.7595,0.0007,0.0031,0.0,37.8855,0.314,0.5146,0.9925,3
leaf spot400_.jpg,107.8198,124.551,71.4511,38.4561,115.4694,126.5009,0.0088,0.002,0.0567,223.5105,0.0153,0.1621,0.9537,3
leaf spot401_.jpg,116.4863,132.2945,80.9909,37.7874,109.5995,133.915,0.0098,0.0017,0.0719,125.9306,0.0143,0.1806,0.9789,3
leaf spot402_.jpg,113.2545,129.9816,78.7749,38.8927,110.295,131.0981,0.0011,0.0003,0.0924,105.2915,0.0164,0.2065,0.9799,3
leaf spot403_.jpg,110.8223,146.0093,89.8959,52.0531,102.9852,147.1861,0.0062,0.0295,0.0,70.9941,0.0257,0.2576,0.9693,3
leaf spot404_.jpg,112.8812,140.0239,97.6098,51.1834,92.6233,140.8977,0.008,0.0058,0.0,80.5507,0.0246,0.2346,0.9879,3
leaf spot405_.jpg,137.7672,162.5981,120.7059,49.9155,79.9655,163.016,0.0014,0.0,0.0,130.0083,0.0166,0.1643,0.9797,3
leaf spot406_.jpg,108.1972,131.17,80.2938,44.5314,107.3205,131.8117,0.0013,0.0021,0.0142,167.9705,0.0167,0.1757,0.9638,3
leaf spot407_.jpg,89.2135,106.9513,72.9195,49.8477,97.7626,107.862,0.0073,0.0009,0.0646,118.3158,0.0223,0.195,0.9739,3
leaf spot408_.jpg,95.5285,133.4052,111.9525,71.0763,90.4871,134.8732,0.0,0.0,0.0,59.9106,0.036,0.2919,0.9694,3
leaf spot409_.jpg,90.826,129.0161,116.9988,78.5865,90.2537,131.0014,0.0,0.0,0.0,80.7128,0.035,0.2569,0.9463,3
leaf spot40_.jpg,156.5611,164.3326,137.0021,64.331,73.0021,172.2786,0.0049,0.0234,0.0,26.9945,0.0454,0.459,0.9901,3
leaf spot410_.jpg,116.2998,134.1406,94.8162,47.3154,83.9167,137.3125,0.0003,0.0,0.0,50.5238,0.0294,0.3045,0.9752,3
leaf spot411_.jpg,121.1519,137.7963,77.1762,36.9025,116.3041,139.0049,0.0008,0.0158,0.1198,159.9613,0.0188,0.1862,0.9654,3
leaf spot412_.jpg,114.115,131.1148,71.2186,36.6158,118.4869,132.0978,0.0006,0.023,0.1408,162.5034,0.0215,0.2016,0.9669,3
leaf spot413_.jpg,118.4886,136.6084,66.4027,37.3544,133.0764,137.8172,0.0028,0.0389,0.0649,160.6703,0.0164,0.1754,0.9575,3
leaf spot414_.jpg,98.9557,114.8436,59.8605,36.8769,124.6997,116.0942,0.0051,0.0075,0.1719,133.8522,0.0179,0.2127,0.9761,3
leaf spot415_.jpg,117.7827,138.1465,66.5247,37.7604,135.2865,140.3412,0.0038,0.0582,0.0161,156.7573,0.0161,0.1725,0.9523,3
leaf spot416_.jpg,111.2426,136.3204,85.4871,48.8504,98.8116,138.0744,0.0003,0.0003,0.0145,64.1277,0.0205,0.2248,0.9739,3
leaf spot417_.jpg,115.457,133.732,75.8308,39.583,113.9013,136.2846,0.0127,0.0032,0.0284,185.1925,0.0153,0.1634,0.945,3
leaf spot418_.jpg,127.2764,146.4573,84.277,37.1478,112.784,151.3133,0.0131,0.0071,0.0041,131.2901,0.0177,0.1706,0.9491,3
leaf spot419_.jpg,107.0544,131.2641,75.517,40.8028,114.1183,134.9036,0.0135,0.0025,0.0192,95.5076,0.0217,0.1986,0.9604,3
leaf spot41_.jpg,126.2617,133.2685,134.215,81.3118,63.4514,146.0703,0.0021,0.0007,0.1583,49.76,0.041,0.3866,0.993,3
leaf spot420_.jpg,113.704,129.5126,89.0404,40.4105,94.2381,131.0777,0.0015,0.0002,0.0877,217.8966,0.0135,0.1426,0.9674,3
leaf spot421_.jpg,110.3203,125.7684,83.0328,39.2426,96.4276,127.6623,0.0038,0.0001,0.1126,206.5582,0.0153,0.1659,0.9616,3
leaf spot422_.jpg,108.7855,120.8751,75.0088,35.6224,102.8876,123.2223,0.0084,0.0006,0.1066,198.7858,0.0166,0.191,0.9577,3
leaf spot423_.jpg,107.0206,110.0437,71.7698,30.3585,109.2453,116.1896,0.0245,0.0024,0.1688,183.7574,0.0195,0.2113,0.9788,3
leaf spot426_.jpg,121.1405,145.0553,96.3436,45.4679,93.8333,147.1779,0.01,0.0005,0.0008,171.5178,0.0159,0.1489,0.9538,3
leaf spot427_.jpg,110.1856,129.3249,71.5066,40.3905,119.792,131.6179,0.0089,0.0051,0.0767,183.991,0.0161,0.17,0.9534,3
leaf spot428_.jpg,98.152,139.3195,97.2231,60.6503,100.6174,140.7727,0.0002,0.0,0.0019,217.9576,0.0176,0.1447,0.9106,3
leaf spot429_.jpg,101.5719,139.5218,86.544,55.5403,103.5681,140.5317,0.0001,0.0021,0.0,61.6709,0.0292,0.233,0.9576,3
leaf spot42_.jpg,126.2617,133.2685,134.215,81.3118,63.4514,146.0703,0.0021,0.0007,0.1583,49.76,0.041,0.3866,0.993,3
leaf spot430_.jpg,97.7786,138.8194,102.8302,62.4521,93.6668,139.6218,0.0001,0.0,0.0004,177.1314,0.0212,0.163,0.9102,3
leaf spot431_.jpg,112.0746,140.4537,104.0076,55.989,85.3322,142.5563,0.0005,0.0003,0.0,138.6308,0.0214,0.2213,0.9507,3
leaf spot432_.jpg,103.481,128.9758,94.7889,56.8965,92.6904,131.594,0.007,0.0009,0.0012,100.7757,0.0244,0.2825,0.9612,3
leaf spot433_.jpg,97.3709,124.3062,95.4028,65.0054,80.031,127.9883,0.0005,0.0,0.0301,241.1837,0.0167,0.1559,0.917,3
leaf spot434_.jpg,113.3104,141.2927,111.3487,64.9357,73.6398,144.8628,0.0004,0.0,0.0111,159.2276,0.0173,0.1723,0.9444,3
leaf spot435_.jpg,108.6104,137.7685,102.1425,56.0978,85.7422,140.7481,0.0028,0.0002,0.0075,207.8963,0.0194,0.1613,0.9144,3
leaf spot436_.jpg,107.905,139.3273,108.671,60.2801,84.1745,141.4006,0.0012,0.0,0.0022,108.9948,0.025,0.2049,0.9446,3
leaf spot437_.jpg,105.6994,135.0286,107.7343,61.4711,76.0268,136.2556,0.0006,0.0,0.0011,97.5617,0.0241,0.2192,0.947,3
leaf spot438_.jpg,97.419,134.4935,113.8533,69.9473,81.3082,135.7908,0.0,0.0,0.0,67.1582,0.029,0.2699,0.9439,3
leaf spot439_.jpg,100.0357,130.6413,93.2882,62.5073,82.4585,133.1527,0.0007,0.0001,0.0239,220.5709,0.0168,0.1627,0.9182,3
leaf spot43_.jpg,154.0487,162.4542,147.8904,79.4975,68.6651,172.7314,0.006,0.0067,0.0002,77.2265,0.0536,0.3907,0.9811,3
leaf spot440_.jpg,97.4016,126.0689,96.3711,66.9885,78.5688,128.768,0.0005,0.0,0.0213,222.1438,0.0171,0.1666,0.9178,3
leaf spot441_.jpg,96.7159,128.6789,89.9135,54.8051,93.3398,131.3847,0.0026,0.0,0.0385,140.7609,0.0186,0.1796,0.9446,3
leaf spot442_.jpg,99.1326,127.491,88.5723,51.9088,87.0711,129.0701,0.0008,0.0,0.0128,112.594,0.0216,0.2226,0.9569,3
leaf spot443_.jpg,100.0419,132.4094,102.2715,62.96,75.9477,133.1582,0.0001,0.0,0.0018,76.3869,0.0243,0.2275,0.9487,3
leaf spot444_.jpg,113.2271,138.3415,101.4931,50.1695,76.5142,139.5553,0.0,0.0,0.0,14.8431,0.0374,0.4092,0.9909,3
leaf spot445_.jpg,94.5907,119.3456,102.2272,65.151,77.6338,122.2562,0.0016,0.0,0.0119,222.3589,0.0216,0.1684,0.8926,3
leaf spot446_.jpg,94.5577,118.9838,98.3475,61.5248,78.417,121.5988,0.0009,0.0,0.0098,213.8156,0.021,0.1668,0.898,3
leaf spot447_.jpg,106.4473,132.3902,114.5013,68.6264,72.7045,135.4942,0.003,0.0004,0.001,158.2366,0.0239,0.1937,0.9004,3
leaf spot448_.jpg,105.4395,141.0108,112.5842,66.777,79.5398,142.4112,0.0002,0.0,0.0005,175.563,0.0204,0.1471,0.8786,3
leaf spot449_.jpg,125.6021,141.583,111.6523,48.7059,73.9023,147.0227,0.0031,0.0,0.0,115.4007,0.0212,0.1982,0.9368,3
leaf spot44_.jpg,154.0487,162.4542,147.8904,79.4975,68.6651,172.7314,0.006,0.0067,0.0002,77.2265,0.0536,0.3907,0.9811,3
leaf spot450_.jpg,84.6016,122.8264,101.6688,71.9483,90.2721,123.9534,0.0,0.0,0.0072,168.1938,0.0215,0.1673,0.9182,3
leaf spot451_.jpg,91.671,124.1857,102.8755,70.6532,78.4722,125.1162,0.0001,0.0,0.0036,205.9564,0.0188,0.1525,0.8954,3
leaf spot452_.jpg,101.7444,132.2236,112.0149,68.981,73.4413,133.1793,0.0,0.0,0.0016,190.8771,0.02,0.1566,0.8919,3
leaf spot453_.jpg,102.7917,131.0154,103.8274,62.5564,68.6604,131.9938,0.0,0.0,0.0067,105.2172,0.0244,0.2323,0.9365,3
leaf spot454_.jpg,109.7255,128.8465,104.8107,53.5437,65.8305,132.3555,0.0,0.0,0.0065,102.9289,0.0241,0.2314,0.9441,3
leaf spot455_.jpg,115.5212,131.8398,91.8884,44.0449,89.504,135.6227,0.0038,0.0001,0.0144,271.7083,0.0161,0.1719,0.9114,3
leaf spot456_.jpg,113.3653,134.0381,99.1379,51.9376,83.0336,137.1129,0.0049,0.0004,0.0001,179.3078,0.0209,0.2108,0.9393,3
leaf spot457_.jpg,110.2109,129.0049,96.4453,50.7465,80.8447,132.2912,0.0028,0.0,0.0004,240.4447,0.0189,0.1951,0.9227,3
leaf spot458_.jpg,92.584,108.6889,78.5727,46.8213,85.8339,112.3432,0.004,0.0,0.0318,325.5505,0.0186,0.1763,0.9027,3
leaf spot459_.jpg,119.2415,136.6207,105.4857,46.8073,70.7913,141.2304,0.0,0.0005,0.0099,185.8157,0.0224,0.2299,0.9398,3
leaf spot45_.jpg,152.9105,161.2662,148.3654,81.4294,66.5412,171.7553,0.0048,0.0056,0.0001,64.0413,0.055,0.4071,0.9838,3
leaf spot460_.jpg,102.9397,131.5871,103.4159,66.2422,77.3094,134.2367,0.0,0.0,0.0292,269.7897,0.0159,0.1475,0.902,3
leaf spot461_.jpg,87.0316,117.889,85.5532,59.906,87.8484,119.8101,0.0007,0.0,0.0485,188.5948,0.0182,0.1904,0.9265,3
leaf spot462_.jpg,103.7881,127.8468,99.7342,64.2374,75.2292,131.1367,0.0003,0.0,0.0127,115.1569,0.021,0.213,0.9663,3
leaf spot463_.jpg,89.7207,129.762,98.5583,64.7883,93.5261,131.5401,0.0,0.0,0.0,99.56,0.0292,0.2431,0.9318,3
leaf spot464_.jpg,98.0109,122.1608,100.0456,61.6664,76.7436,124.2705,0.0006,0.0,0.0024,96.4052,0.0266,0.2438,0.9519,3
leaf spot465_.jpg,95.0168,119.0928,95.1414,59.7734,80.0471,121.3285,0.0005,0.0,0.0104,198.0222,0.0176,0.1641,0.9289,3
leaf spot466_.jpg,109.2291,135.198,115.9563,64.7604,71.3562,138.2584,0.0,0.0,0.0011,106.0058,0.0213,0.2122,0.9606,3
leaf spot467_.jpg,100.7704,134.3131,114.3668,70.1292,78.1339,135.7893,0.0,0.0,0.0,130.7161,0.0232,0.2054,0.9341,3
leaf spot468_.jpg,109.9443,140.9457,105.5246,56.9099,84.542,142.8964,0.0001,0.0001,0.0011,93.9085,0.023,0.2251,0.9576,3
leaf spot469_.jpg,111.9525,139.7945,98.9718,53.9903,88.397,141.2167,0.004,0.0001,0.0,161.2925,0.0196,0.171,0.9309,3
leaf spot46_.jpg,152.9105,161.2662,148.3654,81.4294,66.5412,171.7553,0.0048,0.0056,0.0001,64.0413,0.055,0.4071,0.9838,3
leaf spot470_.jpg,109.2109,137.1776,102.5287,57.2981,83.7811,138.429,0.002,0.0,0.0,160.6138,0.023,0.1839,0.9155,3
leaf spot471_.jpg,129.2057,153.1757,112.9063,45.197,80.4768,157.2307,0.001,0.0,0.0014,62.7941,0.0171,0.2015,0.9859,3
